Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,Month,Series,Value
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,June,NumberOfTransactions,3829.71182
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,June,SalesPrice,37552390.558
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,June,Basis,34750968.317
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,June,Gain,2862113.4755
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,June,NumberOfTransactions,2123.42713
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,June,SalesPrice,25674350.214
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,June,Basis,27692507.219
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,June,Loss,2149307.765
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,July,NumberOfTransactions,4321.93642
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,July,SalesPrice,42977031.894
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,July,Basis,39747508.309
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,July,Gain,3479367.0017
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,July,NumberOfTransactions,2439.07241
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,July,SalesPrice,25829821.004
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,July,Basis,27545445.715
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,July,Loss,1915056.449
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,August,NumberOfTransactions,3826.62744
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,August,SalesPrice,40226049.974
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,August,Basis,37687510.011
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,August,Gain,2750036.2514
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,August,NumberOfTransactions,4163.35778
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,August,SalesPrice,31206044.533
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,August,Basis,34564148.439
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,August,Loss,3492472.149
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,September,NumberOfTransactions,3538.20892
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,September,SalesPrice,45298412.974
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,September,Basis,42703773.334
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,September,Gain,2649447.7393
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,September,NumberOfTransactions,2578.46318
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,September,SalesPrice,26716500.77
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,September,Basis,29023941.286
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,September,Loss,2436745.155
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,October,NumberOfTransactions,5048.28498
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,October,SalesPrice,58162553.766
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,October,Basis,54042453.905
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,October,Gain,4267861.9636
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,October,NumberOfTransactions,3272.29362
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,October,SalesPrice,29945787.723
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,October,Basis,32832713.595
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,October,Loss,2968398.353
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,November,NumberOfTransactions,4006.43844
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,November,SalesPrice,56429025.524
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,November,Basis,52912696.344
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,November,Gain,3825924.1956
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,November,NumberOfTransactions,4505.03112
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,November,SalesPrice,42605974.678
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,November,Basis,48346959.733
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,November,Loss,5813255.552
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,December,NumberOfTransactions,2951.14681
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,December,SalesPrice,62492418.237
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,December,Basis,59808095.502
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,December,Gain,2952188.2116
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,December,NumberOfTransactions,4388.9263
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,December,SalesPrice,90738304.822
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,December,Basis,97811245.311
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,December,Loss,7222780.955
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,Not determinate,NumberOfTransactions,11305.77833
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,Not determinate,SalesPrice,576167037.45
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,Not determinate,Basis,564115297.0999999
SOIIndividual,Table3B,2007,ShortTerm,GainTransaction,CorporateStock,Not determinate,Gain,12073992.209
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,Not determinate,NumberOfTransactions,8781.35365
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,Not determinate,SalesPrice,368762392.25
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,Not determinate,Basis,379156415.46
SOIIndividual,Table3B,2007,ShortTerm,LossTransaction,CorporateStock,Not determinate,Loss,10757708.12
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,NumberOfTransactions,53402.82833000001
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,SalesPrice,586256311.7110001
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,Basis,314332537.36700004
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,AllReturns,Gain,271314847.6
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,NumberOfTransactions,19186.09761
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,SalesPrice,119142605.09560001
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,Basis,166869463.4465
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,AllReturns,Loss,48025190.941
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,January,NumberOfTransactions,5027.39353
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,January,SalesPrice,44624473.123
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,January,Basis,22168311.438
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,January,Gain,22275074.024
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,January,NumberOfTransactions,1342.39701
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,January,SalesPrice,7244265.6664
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,January,Basis,10232803.99
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,January,Loss,2990357.814
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,February,NumberOfTransactions,3684.86923
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,February,SalesPrice,35167312.742
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,February,Basis,17856020.499
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,February,Gain,17341885.988
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,February,NumberOfTransactions,1063.47964
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,February,SalesPrice,6100326.1094
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,February,Basis,8276306.3046
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,February,Loss,2173063.5
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,March,NumberOfTransactions,4036.52609
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,March,SalesPrice,35770842.01
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,March,Basis,18688309.039
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,March,Gain,17017325.523
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,March,NumberOfTransactions,1247.82791
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,March,SalesPrice,6633863.6101
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,March,Basis,9079456.3846
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,March,Loss,2441051.201
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,April,NumberOfTransactions,5250.88004
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,April,SalesPrice,38753194.189
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,April,Basis,20168659.992
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,April,Gain,18631869.202
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,April,NumberOfTransactions,1260.07746
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,April,SalesPrice,6983199.3031
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,April,Basis,9536698.0487
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,April,Loss,2551376.419
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,May,NumberOfTransactions,4961.80393
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,May,SalesPrice,45632263.235
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,May,Basis,21998155.136
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,May,Gain,23620499.602
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,May,NumberOfTransactions,1203.06094
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,May,SalesPrice,6869547.4604
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,May,Basis,9696684.7319
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,May,Loss,2825080.289
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,June,NumberOfTransactions,4399.17871
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,June,SalesPrice,51537071.534
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,June,Basis,29277922.982
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,June,Gain,22245929.655
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,June,NumberOfTransactions,1172.94774
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,June,SalesPrice,7948919.6463
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,June,Basis,10598854.385
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,June,Loss,2676481.119
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,July,NumberOfTransactions,4764.97821
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,July,SalesPrice,41953365.012
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,July,Basis,20384631.225
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,July,Gain,21578605.065
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,July,NumberOfTransactions,1260.57416
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,July,SalesPrice,7453795.3512
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,July,Basis,9756851.2273
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,July,Loss,2285912.966
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,August,NumberOfTransactions,4198.45474
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,August,SalesPrice,37161011.214
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,August,Basis,20087419.62
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,August,Gain,17077570.111
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,August,NumberOfTransactions,1556.75546
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,August,SalesPrice,7653175.8053
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,August,Basis,10272375.881
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,August,Loss,2631107.743
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,September,NumberOfTransactions,3641.35712
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,September,SalesPrice,32749704.419
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,September,Basis,16696524.58
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,September,Gain,16057332.786
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,September,NumberOfTransactions,1165.58743
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,September,SalesPrice,6883935.3836
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,September,Basis,9115726.5684
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,September,Loss,2235715.957
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,October,NumberOfTransactions,5146.66924
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,October,SalesPrice,46449446.081
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,October,Basis,22032398.6
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,October,Gain,24387766.393
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,October,NumberOfTransactions,1776.50886
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,October,SalesPrice,8158775.3648
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,October,Basis,11473435.927
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,October,Loss,3309238.193
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,November,NumberOfTransactions,3929.8127
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,November,SalesPrice,37364070.074
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,November,Basis,18811652.594
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,November,Gain,18257364.942
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,November,NumberOfTransactions,2261.51446
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,November,SalesPrice,11006111.852
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,November,Basis,15631485.614
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,November,Loss,4628092.61
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,December,NumberOfTransactions,2865.67088
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,December,SalesPrice,47429583.651
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,December,Basis,27524815.541
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,December,Gain,19904832.341
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,December,NumberOfTransactions,3396.4454
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,December,SalesPrice,19342727.105
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,December,Basis,31988332.306
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,December,Loss,12623456.3
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,Not determinate,NumberOfTransactions,1495.23391
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,Not determinate,SalesPrice,91663974.427
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,Not determinate,Basis,58637716.121
SOIIndividual,Table3B,2007,LongTerm,GainTransaction,CorporateStock,Not determinate,Gain,32918791.968
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,Not determinate,NumberOfTransactions,478.92114
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,Not determinate,SalesPrice,16863962.438
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,Not determinate,Basis,21210452.078
SOIIndividual,Table3B,2007,LongTerm,LossTransaction,CorporateStock,Not determinate,Loss,4654256.83
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1842.67342
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,243002966.229
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Basis,242285720.79999998
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,918863.62983
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,677.8641399999999
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,SalesPrice,57448799.5174
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Basis,58739852.4053
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,1231801.44701
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,January,NumberOfTransactions,127.77206
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,January,SalesPrice,14445750.304
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,January,Basis,14417457.603
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,January,Gain,33234.79758
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,January,NumberOfTransactions,44.43321
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,January,SalesPrice,2568543.2877
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,January,Basis,2600848.6086
SOIIndividual,Table3C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,January,Loss,23676.53649
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,February,NumberOfTransactions,124.70418
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,February,SalesPrice,12726809.604
SOIIndividual,Table3C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,February,Basis,12679257.025
