Data,TableID,Year,TransactionType,AssetType,Series,Value
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,FuturesContracts,Number,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,FuturesContracts,Sales,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,FuturesContracts,Basis,0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Number,3520.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Sales,26437539.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,31269006.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Loss,-4717743.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,Number,607.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,Sales,4753598.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,Basis,4732348.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,TaxExemptBondMutualFunds,Number,458.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,TaxExemptBondMutualFunds,Sales,6115562.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,TaxExemptBondMutualFunds,Basis,6636544.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,TaxExemptBondMutualFunds,Loss,-344796.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,Number,748.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,Sales,5021543.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,Basis,4996070.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,332.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Sales,10717620.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,14564437.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Loss,-5109289.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,Number,59.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,Sales,2028023.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,Basis,2002964.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Livestock,Number,96.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Livestock,Sales,116600.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Livestock,Basis,238577.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Livestock,Loss,-138035.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Livestock,Number,203.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Livestock,Sales,576476.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Livestock,Basis,303205.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Timber,Number,6.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Timber,Sales,80970.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Timber,Basis,101590.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Timber,Loss,-20620.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Timber,Number,1.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Timber,Sales,7890.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Timber,Basis,7856.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,InvoluntaryConversions,Number,19.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,InvoluntaryConversions,Sales,34607.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,InvoluntaryConversions,Basis,49214.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,InvoluntaryConversions,Loss,-13014.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,InvoluntaryConversions,Number,10.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,InvoluntaryConversions,Sales,164768.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,InvoluntaryConversions,Basis,59237.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,ResidentialRentalProperty,Number,205.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,ResidentialRentalProperty,Sales,14055713.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,ResidentialRentalProperty,Basis,16878923.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,ResidentialRentalProperty,Loss,-2967136.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,Number,117.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,Sales,15422743.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,Basis,10924440.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessPersonalProperty,Number,276.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessPersonalProperty,Sales,793221.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessPersonalProperty,Basis,1381702.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessPersonalProperty,Loss,-613502.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,Number,604.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,Sales,4247998.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,Basis,2234176.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessRealProperty,Number,62.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessRealProperty,Sales,4322213.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessRealProperty,Basis,5466899.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,DepreciableBusinessRealProperty,Loss,-1152354.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Number,87.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Sales,4686501.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Basis,3578412.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Farmland,Number,5.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Farmland,Sales,198319.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Farmland,Basis,246576.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Farmland,Loss,-48142.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Farmland,Number,21.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Farmland,Sales,1929278.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Farmland,Basis,1023997.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherLand,Number,100.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherLand,Sales,2038207.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherLand,Basis,3858106.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherLand,Loss,-1819901.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherLand,Number,73.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherLand,Sales,2923431.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherLand,Basis,2420647.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Residences,Number,24.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Residences,Sales,1507138.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Residences,Basis,2274449.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Residences,Loss,-1045652.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Residences,Number,96.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Residences,Sales,13093846.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Residences,Basis,13671813.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherAssets,Number,435.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherAssets,Sales,4330547.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherAssets,Basis,7717554.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,OtherAssets,Loss,-4642677.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherAssets,Number,474.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherAssets,Sales,7924532.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,OtherAssets,Basis,7668980.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Unidentifiable,Number,117.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Unidentifiable,Sales,3215514.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Unidentifiable,Basis,4109621.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,Unidentifiable,Loss,-1069950.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Unidentifiable,Number,66.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Unidentifiable,Sales,836094.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,Unidentifiable,Basis,706596.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PassThroughGainsOrLosses,Number,1010.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PassThroughGainsOrLosses,Basis,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,LossTransactions,PassThroughGainsOrLosses,Loss,-5447642.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PassThroughGainsOrLosses,Number,47.0
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table1CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1998,TransactionsWithNoGainOrLoss,PassThroughGainsOrLosses,Basis,na
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,Total,Number,182421.32382
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,Total,Sales,3583654313.7
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,Total,Basis,3231079159.2
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,Total,NetGain,530711814.59
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,Total,Number,112266.8027
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,Total,Sales,1985607357.8
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,Total,Basis,1475930618.3
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,Total,Gain,719700187.96
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,CorporateStock,Number,105518.07966
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,CorporateStock,Sales,2019200872.5
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,CorporateStock,Basis,1794694898.7
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,CorporateStock,NetGain,225103845.47
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,CorporateStock,Number,63282.94103
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,CorporateStock,Sales,1309464973.7
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,CorporateStock,Basis,970085974.43
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,CorporateStock,Gain,340923363.55
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,USGovernmentObligations,Number,1607.28903
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,USGovernmentObligations,Sales,135930419.28
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,USGovernmentObligations,Basis,135829577.57
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,USGovernmentObligations,NetGain,42704.37097
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,USGovernmentObligations,Number,509.4629
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,USGovernmentObligations,Sales,41402846.125
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,USGovernmentObligations,Basis,40708257.537
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,USGovernmentObligations,Gain,697814.73369
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,StateAndLocalGovernmentObligations,Number,2973.97339
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,StateAndLocalGovernmentObligations,Sales,112568322.55
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,StateAndLocalGovernmentObligations,Basis,112757371.9
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,StateAndLocalGovernmentObligations,NetGain,-167657.6233
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,StateAndLocalGovernmentObligations,Number,928.81376
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,StateAndLocalGovernmentObligations,Sales,28190421.176
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,StateAndLocalGovernmentObligations,Basis,26346327.465
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,StateAndLocalGovernmentObligations,Gain,1862027.9432
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,OtherBondsNotesAndDebentures,Number,829.36372
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,OtherBondsNotesAndDebentures,Sales,32111386.682
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,OtherBondsNotesAndDebentures,Basis,31962419.8
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,AllTransactions,OtherBondsNotesAndDebentures,NetGain,163653.68385
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,1999,GainTransactions,OtherBondsNotesAndDebentures,Number,247.37054
