Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,AGI,Series,Value
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"100,000 under 200,000",Loss,8531566.429
SOIIndividual,Table2B,2007,LongTerm,AllTransactions,CorporateStock,"200,000 under 500,000",NumberOfReturns,1212854.22
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,1037233.17
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,11426327.29
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",Gain,37566902.728
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,663658.01
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,3908019.45
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",Loss,9010738.127
SOIIndividual,Table2B,2007,LongTerm,AllTransactions,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,304058.23
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,272630.53
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,5813710.46
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",Gain,27356915.847
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,176823.98
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,1759077.62
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",Loss,4421301.688
SOIIndividual,Table2B,2007,LongTerm,AllTransactions,CorporateStock,"1,000,000 or more",NumberOfReturns,221142.98
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,203036.67
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,8650308.33
SOIIndividual,Table2B,2007,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",Gain,154573892.57
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,138391.56
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,2729391.83
SOIIndividual,Table2B,2007,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",Loss,9883268.547
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,AllReturns,NumberOfReturns,580991.53
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,458059.7
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1842673.42
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,918863.62983
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,221771.73
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,677864.14
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,1231801.447
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,12164.42
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,7027.41
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,23427.09
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Gain,30795.71618
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,8587.75
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,19944.28
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Loss,43712.3737
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,45866.57
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,41867.84
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,159265.47
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",Gain,4751.46489
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,11753.98
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,26941.67
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",Loss,5440.67374
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,50650.85
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,40856.72
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,113385.03
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Gain,8402.05956
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,13367.17
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,34426.24
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Loss,73188.28039
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,109796.63
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,77673.9
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,307304.46
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Gain,38007.79797
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,47201.18
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,141310.65
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Loss,123039.9282
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,137112.16
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,116283.38
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,393520.15
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Gain,85904.74389
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,44338.44
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,110720.37
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Loss,129296.0462
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,117515.99
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,88671.52
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,377292.93
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Gain,108440.29869
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,48959.13
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,133307.32
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Loss,223764.5629
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,47048.92
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,36254.54
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,142621.4
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Gain,81980.9593
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,19670.78
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,71654.97
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Loss,56006.98751
SOIIndividual,Table2C,2007,ShortTerm,AllTransactions,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,60835.99
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,49424.39
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,325856.89
SOIIndividual,Table2C,2007,ShortTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",Gain,560580.58935
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,27893.3
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,139558.64
SOIIndividual,Table2C,2007,ShortTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",Loss,577352.5944
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,AllReturns,NumberOfReturns,1510975.43
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,1222284.93
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,3214401.98
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,3832764.7188
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,589206.91
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1507993.11
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,2762807.01
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,20166.66
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,15383.2
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,39721.03
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Gain,88819.81951
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,9239.87
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,22987.15
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Loss,199771.4922
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,156877.24
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,126041.09
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,208997.87
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",Gain,78331.00334
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,48350.96
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,91160.02
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",Loss,64332.92647
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,202817.46
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,157835.16
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,352309.89
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Gain,100434.39648
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,75094.17
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,149009.9
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Loss,184844.3841
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,372605.75
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,302660.76
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,695508.53
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Gain,273279.01219
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,136895.76
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,283034.41
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Loss,706585.7737
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,346403.07
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,277074.09
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,692855.64
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Gain,454001.1925
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,136396.11
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,319985.45
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Loss,399841.5041
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,242781.9
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,197520.08
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,569287.93
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Gain,684365.08799
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,107924.85
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,319690.82
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Loss,379903.8754
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,85971.81
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,72729.63
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,269882.67
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Gain,400238.8803
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,35708.78
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,135600.94
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Loss,179669.3205
SOIIndividual,Table2C,2007,LongTerm,AllTransactions,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,83351.54
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,73040.92
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,385838.42
SOIIndividual,Table2C,2007,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",Gain,1753295.3265
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,39596.41
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,186524.42
SOIIndividual,Table2C,2007,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",Loss,647857.7332
SOIIndividual,Table2D,2007,ShortTerm,AllTransactions,RealEstate,AllReturns,NumberOfReturns,229166.35
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfReturns,178621.23
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,240862.31
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AllReturns,Gain,3752652.398
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfReturns,63374.26
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,74482.69
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AllReturns,Loss,1439466.226
SOIIndividual,Table2D,2007,ShortTerm,AllTransactions,RealEstate,AdjustedGrossDeficit,NumberOfReturns,17509.41
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,11938.77
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,13895.06
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,Gain,313917.60904
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,6528.37
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,9205.17
SOIIndividual,Table2D,2007,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,Loss,370027.6853
SOIIndividual,Table2D,2007,ShortTerm,AllTransactions,RealEstate,"Under 20,000",NumberOfReturns,19806.48
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfReturns,14377.97
SOIIndividual,Table2D,2007,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfTransactions,17818.83
